quantidade,data_do_pedido,status,tipo_do_produto,comprador,pais_do_comprador,valor_do_pedido
54,03/05/2022,Concluída,Ônibus e Caminhões,Euro Shopping Channel,Espanha,540
56,13/05/2022,Cancelada,Motocicletas,Euro Shopping Channel,Espanha,224
35,13/05/2022,Cancelada,Motocicletas,Euro Shopping Channel,Espanha,140
21,13/05/2022,Cancelada,Motocicletas,Euro Shopping Channel,Espanha,84
36,13/05/2022,Cancelada,Motocicletas,Euro Shopping Channel,Espanha,144
45,13/05/2022,Cancelada,Motocicletas,Euro Shopping Channel,Espanha,180
66,13/05/2022,Cancelada,Motocicletas,Euro Shopping Channel,Espanha,264
44,31/05/2022,Cancelada,Ônibus e Caminhões,Euro Shopping Channel,Espanha,440
49,31/05/2022,Cancelada,Ônibus e Caminhões,Euro Shopping Channel,Espanha,490
54,31/05/2022,Cancelada,Ônibus e Caminhões,Euro Shopping Channel,Espanha,540
25,21/10/2020,Cancelada,Carros Vintage,Mini Auto Werke,Áustria,200
20,23/10/2020,Cancelada,Carros Vintage,Scandinavian Gift Ideas,Suécia,160
29,23/10/2020,Cancelada,Carros Vintage,Scandinavian Gift Ideas,Suécia,232
34,23/10/2020,Cancelada,Carros Vintage,Scandinavian Gift Ideas,Suécia,272
32,23/10/2020,Cancelada,Carros Vintage,Scandinavian Gift Ideas,Suécia,256
51,09/05/2022,Cancelada,Carros Vintage,Australian Collectables Ltd,Austrália,408
18,09/05/2022,Cancelada,Carros Vintage,Australian Collectables Ltd,Austrália,144
15,29/05/2022,Cancelada,Carros Vintage,Souveniers And Things Co.,Austrália,120
45,29/05/2022,Cancelada,Carros Vintage,Souveniers And Things Co.,Austrália,360
66,29/05/2022,Cancelada,Carros Vintage,Souveniers And Things Co.,Austrália,528
36,29/05/2022,Cancelada,Carros Vintage,Souveniers And Things Co.,Austrália,288
37,29/05/2022,Cancelada,Carros Vintage,Souveniers And Things Co.,Austrália,296
45,29/05/2022,Cancelada,Carros Vintage,Souveniers And Things Co.,Austrália,360
31,30/05/2022,Cancelada,Carros Vintage,Petit Auto,Bélgica,248
21,30/05/2022,Cancelada,Carros Vintage,Petit Auto,Bélgica,168
21,30/05/2022,Cancelada,Carros Vintage,Petit Auto,Bélgica,168
10,30/05/2022,Cancelada,Carros Vintage,Petit Auto,Bélgica,80
28,30/05/2022,Cancelada,Carros Vintage,Petit Auto,Bélgica,224
45,09/01/2020,Concluída,Carros Vintage,Blauer See Auto Co.,Alemanha,360
46,09/01/2020,Concluída,Carros Vintage,Blauer See Auto Co.,Alemanha,368
26,09/01/2020,Concluída,Carros Vintage,Blauer See Auto Co.,Alemanha,208
25,09/01/2020,Concluída,Carros Vintage,Blauer See Auto Co.,Alemanha,200
46,29/01/2020,Concluída,Carros Vintage,Baane Mini Imports,Noruega,368
41,29/01/2020,Concluída,Carros Vintage,Baane Mini Imports,Noruega,328
25,29/01/2020,Concluída,Carros Vintage,Baane Mini Imports,Noruega,200
27,29/01/2020,Concluída,Carros Vintage,Baane Mini Imports,Noruega,216
25,29/01/2020,Concluída,Carros Vintage,Baane Mini Imports,Noruega,200
35,29/01/2020,Concluída,Carros Vintage,Baane Mini Imports,Noruega,280
44,11/02/2020,Concluída,Carros Vintage,Danish Wholesale Imports,Dinamarca,352
22,11/02/2020,Concluída,Carros Vintage,Danish Wholesale Imports,Dinamarca,176
41,11/02/2020,Concluída,Carros Vintage,Danish Wholesale Imports,Dinamarca,328
50,11/02/2020,Concluída,Carros Vintage,Danish Wholesale Imports,Dinamarca,400
41,17/02/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,328
39,17/02/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,312
33,17/02/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,264
31,17/02/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,248
48,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,384
39,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,312
42,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,336
28,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,224
31,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,248
33,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,264
32,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,256
20,18/03/2020,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,160
23,24/03/2020,Concluída,Carros Vintage,Volvo Model Replicas Co.,Suécia,184
26,16/04/2020,Concluída,Carros Vintage,Dragon Souveniers Ltd.,Singapura,208
23,16/04/2020,Concluída,Carros Vintage,Dragon Souveniers Ltd.,Singapura,184
35,28/04/2020,Concluída,Carros Vintage,Salzburg Collectables,Áustria,280
27,28/04/2020,Concluída,Carros Vintage,Salzburg Collectables,Áustria,216
20,28/04/2020,Concluída,Carros Vintage,Salzburg Collectables,Áustria,160
35,28/04/2020,Concluída,Carros Vintage,Salzburg Collectables,Áustria,280
49,29/04/2020,Concluída,Carros Vintage,Australian Collectors Co.,Austrália,392
29,29/04/2020,Concluída,Carros Vintage,Australian Collectors Co.,Austrália,232
32,21/05/2020,Concluída,Carros Vintage,Australian Collectors Co.,Austrália,256
34,21/05/2020,Concluída,Carros Vintage,Australian Collectors Co.,Austrália,272
41,12/06/2020,Concluída,Carros Vintage,Stylish Desk Decors Co.,Reino Unido,328
50,12/06/2020,Concluída,Carros Vintage,Stylish Desk Decors Co.,Reino Unido,400
31,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,248
46,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,368
20,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,160
30,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,240
20,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,160
29,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,232
49,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,392
41,16/07/2020,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,328
20,13/08/2020,Concluída,Carros Vintage,Royale Belge,Bélgica,160
34,11/09/2020,Concluída,Carros Vintage,Anna's Decorations Ltd,Austrália,272
47,19/09/2020,Concluída,Carros Vintage,Dragon Souveniers Ltd.,Singapura,376
26,19/09/2020,Concluída,Carros Vintage,Dragon Souveniers Ltd.,Singapura,208
30,19/09/2020,Concluída,Carros Vintage,Dragon Souveniers Ltd.,Singapura,240
30,19/09/2020,Concluída,Carros Vintage,Dragon Souveniers Ltd.,Singapura,240
34,06/10/2020,Concluída,Carros Vintage,Toys of Finland Co.,Finlândia,272
29,06/10/2020,Concluída,Carros Vintage,Toys of Finland Co.,Finlândia,232
37,06/10/2020,Concluída,Carros Vintage,Toys of Finland Co.,Finlândia,296
29,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,232
27,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,216
35,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,280
31,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,248
22,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,176
31,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,248
26,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,208
22,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,176
31,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,248
24,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,192
28,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,224
21,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,168
48,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,384
43,05/11/2020,Concluída,Carros Vintage,Rovelli Gifts,Itália,344
49,06/11/2020,Concluída,Carros Vintage,Australian Gift Network Co.,Austrália,392
46,06/11/2020,Concluída,Carros Vintage,Australian Gift Network Co.,Austrália,368
27,08/11/2020,Concluída,Carros Vintage,Alpha Cognac,França,216
21,08/11/2020,Concluída,Carros Vintage,Alpha Cognac,França,168
48,08/11/2020,Concluída,Carros Vintage,Alpha Cognac,França,384
36,14/11/2020,Concluída,Carros Vintage,Double Decker Gift Stores Ltd,Reino Unido,288
46,14/11/2020,Concluída,Carros Vintage,Double Decker Gift Stores Ltd,Reino Unido,368
21,14/11/2020,Concluída,Carros Vintage,Double Decker Gift Stores Ltd,Reino Unido,168
44,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,352
23,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,184
22,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,176
42,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,336
26,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,208
21,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,168
24,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,192
46,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,368
24,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,192
22,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,176
28,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,224
20,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,160
28,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,224
20,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,160
32,21/11/2020,Concluída,Carros Vintage,Australian Collectables Ltd,Austrália,256
41,25/11/2020,Concluída,Carros Vintage,Saveley & Henriot Co.,França,328
27,27/11/2020,Concluída,Carros Vintage,Cruz & Sons Co.,Filipinas,216
33,05/12/2020,Concluída,Carros Vintage,Canadian Gift Exchange Network,Canada,264
30,05/12/2020,Concluída,Carros Vintage,Canadian Gift Exchange Network,Canada,240
21,05/12/2020,Concluída,Carros Vintage,Canadian Gift Exchange Network,Canada,168
28,05/12/2020,Concluída,Carros Vintage,Canadian Gift Exchange Network,Canada,224
37,05/12/2020,Concluída,Carros Vintage,Canadian Gift Exchange Network,Canada,296
28,05/12/2020,Concluída,Carros Vintage,Canadian Gift Exchange Network,Canada,224
45,02/01/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,360
20,02/01/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,160
24,02/01/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,192
43,12/01/2021,Concluída,Carros Vintage,Osaka Souveniers Co.,Japão,344
39,12/01/2021,Concluída,Carros Vintage,Osaka Souveniers Co.,Japão,312
38,22/01/2021,Concluída,Carros Vintage,Double Decker Gift Stores Ltd,Reino Unido,304
33,18/02/2021,Concluída,Carros Vintage,Petit Auto,Bélgica,264
39,18/02/2021,Concluída,Carros Vintage,Petit Auto,Bélgica,312
41,20/02/2021,Concluída,Carros Vintage,Australian Collectors Co.,Austrália,328
20,20/02/2021,Concluída,Carros Vintage,Australian Collectors Co.,Austrália,160
31,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,248
25,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,200
42,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,336
33,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,264
34,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,272
26,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,208
27,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,216
46,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,368
29,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,232
24,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,192
28,02/03/2021,Concluída,Carros Vintage,Saveley & Henriot Co.,França,224
22,20/03/2021,Concluída,Carros Vintage,giftsbymail.co.uk,Reino Unido,176
23,20/03/2021,Concluída,Carros Vintage,giftsbymail.co.uk,Reino Unido,184
41,02/04/2021,Concluída,Carros Vintage,Royal Canadian Collectables Ltd.,Canada,328
34,02/04/2021,Concluída,Carros Vintage,Royal Canadian Collectables Ltd.,Canada,272
33,13/04/2021,Concluída,Carros Vintage,Mini Caravy,França,264
41,13/04/2021,Concluída,Carros Vintage,Mini Caravy,França,328
42,13/04/2021,Concluída,Carros Vintage,Mini Caravy,França,336
37,04/06/2021,Concluída,Carros Vintage,Mini Caravy,França,296
24,04/06/2021,Concluída,Carros Vintage,Mini Caravy,França,192
29,08/06/2021,Concluída,Carros Vintage,Danish Wholesale Imports,Dinamarca,232
34,08/06/2021,Concluída,Carros Vintage,Danish Wholesale Imports,Dinamarca,272
21,15/06/2021,Concluída,Carros Vintage,Tokyo Collectables Ltd,Japão,168
22,17/06/2021,Concluída,Carros Vintage,Quebec Home Shopping Network,Canada,176
20,17/06/2021,Concluída,Carros Vintage,Quebec Home Shopping Network,Canada,160
32,16/07/2021,Concluída,Carros Vintage,Salzburg Collectables,Áustria,256
48,16/07/2021,Concluída,Carros Vintage,Salzburg Collectables,Áustria,384
44,19/07/2021,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,352
38,19/07/2021,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,304
31,19/07/2021,Concluída,Carros Vintage,Souveniers And Things Co.,Austrália,248
27,21/07/2021,Concluída,Carros Vintage,Petit Auto,Bélgica,216
48,21/07/2021,Concluída,Carros Vintage,Petit Auto,Bélgica,384
40,21/07/2021,Concluída,Carros Vintage,Petit Auto,Bélgica,320
33,21/07/2021,Concluída,Carros Vintage,Petit Auto,Bélgica,264
50,21/07/2021,Concluída,Carros Vintage,Petit Auto,Bélgica,400
38,23/07/2021,Concluída,Carros Vintage,La Rochelle Gifts,França,304
28,23/07/2021,Concluída,Carros Vintage,La Rochelle Gifts,França,224
20,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,160
33,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,264
34,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,272
25,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,200
46,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,368
26,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,208
29,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,232
50,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,400
43,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,344
35,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,280
37,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,296
45,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,360
27,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,216
22,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,176
21,17/08/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,168
34,20/08/2021,Concluída,Carros Vintage,Royal Canadian Collectables Ltd.,Canada,272
33,20/08/2021,Concluída,Carros Vintage,Royal Canadian Collectables Ltd.,Canada,264
34,20/08/2021,Concluída,Carros Vintage,Royal Canadian Collectables Ltd.,Canada,272
46,20/08/2021,Concluída,Carros Vintage,Royal Canadian Collectables Ltd.,Canada,368
33,21/08/2021,Concluída,Carros Vintage,Norway Gifts By Mail Co.,Noruega,264
39,21/08/2021,Concluída,Carros Vintage,Norway Gifts By Mail Co.,Noruega,312
50,21/08/2021,Concluída,Carros Vintage,Norway Gifts By Mail Co.,Noruega,400
29,01/09/2021,Concluída,Carros Vintage,Handji Gifts& Co,Singapura,232
31,01/09/2021,Concluída,Carros Vintage,Handji Gifts& Co,Singapura,248
28,01/09/2021,Concluída,Carros Vintage,Handji Gifts& Co,Singapura,224
33,01/09/2021,Concluída,Carros Vintage,Handji Gifts& Co,Singapura,264
35,01/09/2021,Concluída,Carros Vintage,Handji Gifts& Co,Singapura,280
32,01/09/2021,Concluída,Carros Vintage,Handji Gifts& Co,Singapura,256
38,03/09/2021,Concluída,Carros Vintage,Herkku Gifts,Noruega,304
43,03/09/2021,Concluída,Carros Vintage,Herkku Gifts,Noruega,344
45,03/09/2021,Concluída,Carros Vintage,Herkku Gifts,Noruega,360
24,03/09/2021,Concluída,Carros Vintage,Herkku Gifts,Noruega,192
47,08/09/2021,Concluída,Carros Vintage,Scandinavian Gift Ideas,Suécia,376
23,08/09/2021,Concluída,Carros Vintage,Scandinavian Gift Ideas,Suécia,184
29,08/09/2021,Concluída,Carros Vintage,Scandinavian Gift Ideas,Suécia,232
37,08/09/2021,Concluída,Carros Vintage,Scandinavian Gift Ideas,Suécia,296
24,09/09/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,192
49,09/09/2021,Concluída,Carros Vintage,Amica Models & Co.,Itália,392
22,15/09/2021,Concluída,Carros Vintage,Bavarian Collectables Imports Co.,Alemanha,176
22,15/09/2021,Concluída,Carros Vintage,Bavarian Collectables Imports Co.,Alemanha,176
26,15/09/2021,Concluída,Carros Vintage,Bavarian Collectables Imports Co.,Alemanha,208
31,15/09/2021,Concluída,Carros Vintage,Bavarian Collectables Imports Co.,Alemanha,248
28,16/09/2021,Concluída,Carros Vintage,Clover Collections Co.,Irlanda,224
43,06/10/2020,Concluída,Carros Vintage,UK Collectables Ltd.,Reino Unido,344
38,06/10/2020,Concluída,Carros Vintage,UK Collectables Ltd.,Reino Unido,304
26,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,208
37,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,296
24,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,192
44,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,352
24,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,192
20,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,160
34,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,272
37,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,296
23,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,184
38,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,304
33,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,264
46,11/10/2021,Concluída,Carros Vintage,Auto Assoc. & Cie.,França,368
39,14/10/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,312
31,14/10/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,248
32,14/10/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,256
20,22/10/2021,Concluída,Carros Vintage,Heintze Collectables,Dinamarca,160
36,29/10/2021,Concluída,Carros Vintage,La Rochelle Gifts,França,288
24,29/10/2021,Concluída,Carros Vintage,La Rochelle Gifts,França,192
25,01/11/2021,Concluída,Carros Vintage,giftsbymail.co.uk,Reino Unido,200
47,01/11/2021,Concluída,Carros Vintage,giftsbymail.co.uk,Reino Unido,376
47,01/11/2021,Concluída,Carros Vintage,giftsbymail.co.uk,Reino Unido,376
24,01/11/2021,Concluída,Carros Vintage,giftsbymail.co.uk,Reino Unido,192
34,01/11/2021,Concluída,Carros Vintage,giftsbymail.co.uk,Reino Unido,272
33,05/11/2021,Concluída,Carros Vintage,Blauer See Auto Co.,Alemanha,264
24,05/11/2021,Concluída,Carros Vintage,Baane Mini Imports,Noruega,192
50,09/11/2021,Concluída,Carros Vintage,Volvo Model Replicas Co.,Suécia,400
41,09/11/2021,Concluída,Carros Vintage,Volvo Model Replicas Co.,Suécia,328
20,09/11/2021,Concluída,Carros Vintage,Volvo Model Replicas Co.,Suécia,160
20,12/11/2021,Concluída,Carros Vintage,Rovelli Gifts,Itália,160
24,12/11/2021,Concluída,Carros Vintage,Rovelli Gifts,Itália,192
34,12/11/2021,Concluída,Carros Vintage,Rovelli Gifts,Itália,272
34,12/11/2021,Concluída,Carros Vintage,Rovelli Gifts,Itália,272
26,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,208
38,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,304
41,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,328
45,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,360
27,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,216
46,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,368
50,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,400
24,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,192
35,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,280
40,17/11/2021,Concluída,Carros Vintage,AV Stores Co.,Reino Unido,320
